0.00	350654	350654	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
0.05	350654	350654	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
0.10	350654	350654	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
0.15	350654	350654	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
0.20	350654	350654	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
0.25	350654	350654	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
0.30	350654	350654	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
0.35	350654	350654	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
0.40	350654	350654	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
0.45	350654	350654	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
0.50	350654	350654	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
0.55	350654	350654	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
0.60	350654	350654	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
0.65	350654	350654	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
0.70	350654	350654	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
0.75	350654	350654	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
0.80	350654	350654	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
0.85	350654	350654	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
0.90	350654	350654	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
0.95	350654	350654	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
1.00	350654	350654	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
1.05	350654	350654	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
1.10	350654	350654	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
1.15	350654	350654	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
1.20	350654	350654	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
