0.00	162200	162200	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
0.05	162200	162200	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
0.10	162200	162200	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
0.15	162200	162200	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
0.20	162200	162200	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
0.25	162200	162200	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
0.30	162200	162200	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
0.35	162200	162200	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
0.40	162200	162200	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
0.45	162200	162200	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
0.50	162200	162200	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
0.55	162200	162200	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
0.60	162200	162200	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
0.65	162200	162200	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
0.70	162200	162200	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
0.75	162200	162200	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
0.80	162200	162200	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
0.85	162200	162200	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
0.90	162200	162200	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
0.95	162200	162200	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
1.00	162200	162200	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
1.05	162200	162200	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
1.10	162200	162200	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
