0.00	4227	4227	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
0.05	4227	4227	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
0.10	4227	4227	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
0.15	4227	4227	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
0.20	4227	4227	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
0.25	4227	4227	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
0.30	4227	4227	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
0.35	4227	4227	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
0.40	4227	4227	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
0.45	4227	4227	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
0.50	4227	4227	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
0.55	4227	4227	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
0.60	4227	4227	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
0.65	4227	4227	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
0.70	4227	4227	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
0.75	4227	4227	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
0.80	4227	4227	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
0.85	4227	4227	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
0.90	4227	4227	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
0.95	4227	4227	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
1.00	4227	4227	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
1.05	4227	4227	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
1.10	4227	4227	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
1.15	4227	4227	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
1.20	4227	4227	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
1.25	4227	4227	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
1.30	4227	4227	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
1.35	4227	4227	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
1.40	4227	4227	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
1.45	4227	4227	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
1.50	4227	4227	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
1.55	4227	4227	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
1.60	4227	4227	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
1.65	4227	4227	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
1.70	4227	4227	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
1.75	4227	4227	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
