0.00	146960	146960	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
0.05	146960	146960	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
0.10	146960	146960	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
0.15	146960	146960	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
0.20	146960	146960	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
0.25	146960	146960	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
0.30	146960	146960	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
0.35	146960	146960	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
0.40	146960	146960	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
0.45	146960	146960	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
0.50	146960	146960	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
0.55	146960	146960	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
0.60	146960	146960	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
0.65	146960	146960	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
0.70	146960	146960	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
0.75	146960	146960	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
0.80	146960	146960	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
0.85	146960	146960	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
0.90	146960	146960	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
0.95	146960	146960	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
1.00	146960	146960	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
1.05	146960	146960	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
1.10	146960	146960	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
1.15	146960	146960	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
1.20	146960	146960	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
1.25	146960	146960	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
1.30	146960	146960	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
1.35	146960	146960	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
1.40	146960	146960	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
1.45	146960	146960	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
1.50	146960	146960	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
1.55	146960	146960	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
1.60	146960	146960	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
1.65	146960	146960	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
1.70	146960	146960	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
1.75	146960	146960	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
1.80	146960	146960	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
1.85	146960	146960	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
1.90	146960	146960	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
1.95	146960	146960	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
2.00	146960	146960	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
2.05	146960	146960	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
2.10	146960	146960	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
2.15	146960	146960	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
2.20	146960	146960	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
2.25	146960	146960	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
2.30	146960	146960	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
2.35	146960	146960	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
2.40	146960	146960	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
2.45	146960	146960	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
2.50	146960	146960	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
2.55	146960	146960	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
2.60	146960	146960	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
2.65	146960	146960	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
2.70	146960	146960	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
2.75	146960	146960	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
2.80	146960	146960	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
2.85	146960	146960	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
2.90	146960	146960	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
2.95	146960	146960	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
3.00	146960	146960	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
3.05	146960	146960	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
3.10	146960	146960	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
3.15	146960	146960	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
3.20	146960	146960	100.00%	1.70	5.50	4.05	5.55	0.50	3.50	4.20
